Station,Year,Month,Rainfall,TMax,Tmin,WindSp,Timestamp
KAFUE POLDER,1981,10,0,32.7,17.4,6.2,1/10/1981 6:00
KAFUE POLDER,1981,11,202.6,32.1,18.5,4.4,1/11/1981 6:00
KAFUE POLDER,1981,12,158.7,30.5,18.1,3.6,1/12/1981 6:00
KAFUE POLDER,1982,1,287.8,28.2,18.9,,1/1/1982 6:00
KAFUE POLDER,1982,2,157.9,28,18.5,2.9,1/2/1982 6:00
KAFUE POLDER,1982,3,7.3,29.8,16.1,3,1/3/1982 6:00
KAFUE POLDER,1982,4,1.7,29.5,14.6,3.9,1/4/1982 6:00
KAFUE POLDER,1982,5,1.3,26.8,9.3,4.2,1/5/1982 6:00
KAFUE POLDER,1982,6,0,26.3,8.8,4.2,1/6/1982 6:00
KAFUE POLDER,1982,7,0,25,7.9,4.5,1/7/1982 6:00
KAFUE POLDER,1982,8,0,27.6,9,4.5,1/8/1982 6:00
KAFUE POLDER,1982,9,7.3,30,15,6.4,1/9/1982 6:00
KAFUE POLDER,1982,10,72.1,31.1,17.4,5.2,1/10/1982 6:00
KAFUE POLDER,1982,11,112.8,30.6,18.9,4.3,1/11/1982 6:00
KAFUE POLDER,1982,12,50.8,30.6,18.4,3.3,1/12/1982 6:00
KAFUE POLDER,1983,1,172.6,30.5,18.6,3,1/1/1983 6:00
KAFUE POLDER,1983,2,83.2,30,18.1,2.6,1/2/1983 6:00
KAFUE POLDER,1983,3,18.5,31,17.6,3,1/3/1983 6:00
KAFUE POLDER,1983,4,32.4,31.1,15.5,3.5,1/4/1983 6:00
KAFUE POLDER,1983,5,0,30,12.5,3.6,1/5/1983 6:00
KAFUE POLDER,1983,6,0,27.4,9.5,3.8,1/6/1983 6:00
KAFUE POLDER,1983,7,0,26.4,8.6,4.5,1/7/1983 6:00
KAFUE POLDER,1983,8,0,27.1,8.9,5,1/8/1983 6:00
KAFUE POLDER,1983,9,0,33,14,5.4,1/9/1983 6:00
KAFUE POLDER,1983,10,17.1,32.9,17.7,6.1,1/10/1983 6:00
KAFUE POLDER,1983,11,5.5,34.3,19.5,4.7,1/11/1983 6:00
KAFUE POLDER,1983,12,134.6,29.2,19.1,3.8,1/12/1983 6:00
KAFUE POLDER,1984,1,82.7,30.3,17.6,,1/1/1984 6:00
KAFUE POLDER,1984,2,108.6,29.3,17.9,3,1/2/1984 6:00
KAFUE POLDER,1984,3,103.7,29.2,17.5,3.8,1/3/1984 6:00
KAFUE POLDER,1984,4,7.9,28.9,14.1,3.7,1/4/1984 6:00
KAFUE POLDER,1984,5,0,28.8,12.3,4.5,1/5/1984 6:00
KAFUE POLDER,1984,6,0,25.3,8.9,4.8,1/6/1984 6:00
KAFUE POLDER,1984,7,0,26,9.3,4.8,1/7/1984 6:00
KAFUE POLDER,1984,8,0,27.6,9.7,5.2,1/8/1984 6:00
KAFUE POLDER,1984,9,0,33,15.6,6.1,1/9/1984 6:00
KAFUE POLDER,1984,10,0,34.5,19.5,,1/10/1984 6:00
KAFUE POLDER,1984,11,58,31,19.2,4.9,1/11/1984 6:00
KAFUE POLDER,1984,12,168.8,27.6,18.9,1.9,1/12/1984 6:00
KAFUE POLDER,1985,1,177.2,28.2,18.6,2.6,1/1/1985 6:00
KAFUE POLDER,1985,2,172.2,28.1,17.8,2.5,1/2/1985 6:00
KAFUE POLDER,1985,3,63.5,28.7,17.5,3.4,1/3/1985 6:00
KAFUE POLDER,1985,4,0,28.1,9,3.5,1/4/1985 6:00
KAFUE POLDER,1985,5,0,27.1,10.1,4,1/5/1985 6:00
KAFUE POLDER,1985,6,0,24.9,7.4,3.7,1/6/1985 6:00
KAFUE POLDER,1985,7,0,25.3,7.7,4.3,1/7/1985 6:00
KAFUE POLDER,1985,8,0,26.9,10.8,5.7,1/8/1985 6:00
KAFUE POLDER,1985,9,0,31.6,15.8,5.5,1/9/1985 6:00
KAFUE POLDER,1985,10,18.1,32.3,17.6,5.6,1/10/1985 6:00
KAFUE POLDER,1985,11,43.5,31.5,18,4.7,1/11/1985 6:00
KAFUE POLDER,1985,12,222.9,28.2,19.2,3.4,1/12/1985 6:00
KAFUE POLDER,1986,1,181.8,27.5,18.6,3.1,1/1/1986 6:00
KAFUE POLDER,1986,2,83.9,28.4,17.9,2.6,1/2/1986 6:00
KAFUE POLDER,1986,3,70.1,28.5,17.3,2.8,1/3/1986 6:00
KAFUE POLDER,1986,4,144.4,27.8,15.3,3.5,1/4/1986 6:00
KAFUE POLDER,1986,5,0,26.4,10.5,3.3,1/5/1986 6:00
KAFUE POLDER,1986,6,0,24.3,6.8,3.8,1/6/1986 6:00
KAFUE POLDER,1986,7,0,25,6.2,3.7,1/7/1986 6:00
KAFUE POLDER,1986,8,0,28.6,9.3,4.5,1/8/1986 6:00
KAFUE POLDER,1986,9,0,30.7,14.1,5.6,1/9/1986 6:00
KAFUE POLDER,1986,10,166,31.1,18.2,4.5,1/10/1986 6:00
KAFUE POLDER,1986,11,72.9,30.2,17.6,3.8,1/11/1986 6:00
KAFUE POLDER,1986,12,171.2,29.2,17,3.1,1/12/1986 6:00
KAFUE POLDER,1987,1,147.1,29.7,18.1,2.4,1/1/1987 6:00
KAFUE POLDER,1987,2,43.3,30.6,17.9,2.5,1/2/1987 6:00
KAFUE POLDER,1987,3,43.9,31.6,17.2,2.8,1/3/1987 6:00
KAFUE POLDER,1987,4,0,31.4,13.7,3.5,1/4/1987 6:00
KAFUE POLDER,1987,5,0,29.1,11.8,3.7,1/5/1987 6:00
KAFUE POLDER,1987,6,0,25,6.2,3.6,1/6/1987 6:00
KAFUE POLDER,1987,7,0,26,6.5,3.8,1/7/1987 6:00
KAFUE POLDER,1987,8,0,28.7,13.1,5.3,1/8/1987 6:00
KAFUE POLDER,1987,9,0,32.8,16.9,5.4,1/9/1987 6:00
KAFUE POLDER,1987,10,25.2,32.4,17.7,5.2,1/10/1987 6:00
KAFUE POLDER,1987,11,23.2,34.8,19.7,5.3,1/11/1987 6:00
KAFUE POLDER,1987,12,176.8,30.5,19.8,3.5,1/12/1987 6:00
KAFUE POLDER,1988,1,146.5,29.2,18.7,2.8,1/1/1988 6:00
KAFUE POLDER,1988,2,133.4,29.4,18.4,2.3,1/2/1988 6:00
KAFUE POLDER,1988,3,80,29.2,17.8,2.5,1/3/1988 6:00
KAFUE POLDER,1988,4,1.7,30.8,15.7,3.2,1/4/1988 6:00
KAFUE POLDER,1988,5,0,27.5,10.1,3.6,1/5/1988 6:00
KAFUE POLDER,1988,6,0,26.7,9.8,3.4,1/6/1988 6:00
KAFUE POLDER,1988,7,0,26.2,7.9,3.5,1/7/1988 6:00
KAFUE POLDER,1988,8,0,28.2,11,5,1/8/1988 6:00
KAFUE POLDER,1988,9,0,31.6,14.8,5.8,1/9/1988 6:00
KAFUE POLDER,1988,10,23.2,33,17.3,5.8,1/10/1988 6:00
KAFUE POLDER,1988,11,42.6,32.3,18.6,5.3,1/11/1988 6:00
KAFUE POLDER,1988,12,125.9,29.4,18.7,4.1,1/12/1988 6:00
KAFUE POLDER,1989,1,268.4,27.4,18.6,2.6,1/1/1989 6:00
KAFUE POLDER,1989,2,516,27.1,18.8,2.8,1/2/1989 6:00
KAFUE POLDER,1989,3,69.2,28.2,17.4,3.1,1/3/1989 6:00
KAFUE POLDER,1989,4,0,27.4,14.5,3.3,1/4/1989 6:00
KAFUE POLDER,1989,5,0,26.8,9.5,3,1/5/1989 6:00
KAFUE POLDER,1989,6,0,25.6,8.1,3.4,1/6/1989 6:00
KAFUE POLDER,1989,7,0,25.3,7,3.7,1/7/1989 6:00
KAFUE POLDER,1989,8,0,28.5,10.8,4.6,1/8/1989 6:00
KAFUE POLDER,1989,9,0,31.6,13,4.4,1/9/1989 6:00
KAFUE POLDER,1989,10,1.2,32.4,17.3,5.2,1/10/1989 6:00
KAFUE POLDER,1989,11,27.2,32.4,18.8,4.9,1/11/1989 6:00
KAFUE POLDER,1989,12,113.9,31,19.7,4.4,1/12/1989 6:00
KAFUE POLDER,1990,1,578.5,26.9,19,3,1/1/1990 6:00
KAFUE POLDER,1990,2,106.2,28.7,18.1,2.2,1/2/1990 6:00
KAFUE POLDER,1990,3,24.7,30,15.7,2.6,1/3/1990 6:00
KAFUE POLDER,1990,4,53,29.6,14.7,2.6,1/4/1990 6:00
KAFUE POLDER,1990,5,0,27.6,11.7,3.5,1/5/1990 6:00
KAFUE POLDER,1990,6,0,27.3,9.3,3.4,1/6/1990 6:00
KAFUE POLDER,1990,7,0,27.5,7.2,3.5,1/7/1990 6:00
KAFUE POLDER,1990,8,0,27.8,8.7,4.4,1/8/1990 6:00
KAFUE POLDER,1990,9,0,32.6,13.1,5.1,1/9/1990 6:00
KAFUE POLDER,1990,10,0,34.6,17.7,5.6,1/10/1990 6:00
KAFUE POLDER,1990,11,33.4,33.4,18.3,5.1,1/11/1990 6:00
KAFUE POLDER,1990,12,148.7,31.2,19,4.2,1/12/1990 6:00
KAFUE POLDER,1991,1,200.7,28.1,18.2,2.9,1/1/1991 6:00
KAFUE POLDER,1991,2,127.4,29.3,18.1,1.8,1/2/1991 6:00
KAFUE POLDER,1991,3,119.3,29.7,17.5,2.3,1/3/1991 6:00
KAFUE POLDER,1991,4,8.5,28,12.8,2.8,1/4/1991 6:00
KAFUE POLDER,1991,5,0,28.1,10.4,3.1,1/5/1991 6:00
KAFUE POLDER,1991,6,0,26.4,7.2,3.7,1/6/1991 6:00
KAFUE POLDER,1991,7,0,25.5,7.9,4.2,1/7/1991 6:00
KAFUE POLDER,1991,8,0,28.3,9,3.7,1/8/1991 6:00
KAFUE POLDER,1991,9,0,32.4,13.4,5.4,1/9/1991 6:00
KAFUE POLDER,1991,10,35.4,32.9,15.6,4.5,1/10/1991 6:00
KAFUE POLDER,1991,11,96.2,31,17.9,4.1,1/11/1991 6:00
KAFUE POLDER,1991,12,88.1,29.7,18,3.5,1/12/1991 6:00
KAFUE POLDER,1992,1,135.3,30.3,17.3,2.7,1/1/1992 6:00
KAFUE POLDER,1992,2,80.9,33.1,17.1,2.5,1/2/1992 6:00
KAFUE POLDER,1992,3,59.9,31.2,18,3,1/3/1992 6:00
KAFUE POLDER,1992,4,10.4,30.9,15.1,3.1,1/4/1992 6:00
KAFUE POLDER,1992,5,3,29.3,11.5,3.4,1/5/1992 6:00
KAFUE POLDER,1992,6,0,27,7.7,3.6,1/6/1992 6:00
KAFUE POLDER,1992,7,0,25.9,7.2,4.2,1/7/1992 6:00
KAFUE POLDER,1992,8,0,27.8,9.6,4.5,1/8/1992 6:00
KAFUE POLDER,1992,9,0,33,12.9,4.9,1/9/1992 6:00
KAFUE POLDER,1992,10,18.8,35.4,18.1,5,1/10/1992 6:00
KAFUE POLDER,1992,11,98.4,32.7,19,4.5,1/11/1992 6:00
KAFUE POLDER,1992,12,253,28.7,18.7,3.1,1/12/1992 6:00
KAFUE POLDER,1993,1,92.2,28.6,17.3,2.5,1/1/1993 6:00
KAFUE POLDER,1993,2,213.3,27.3,19,1.9,1/2/1993 6:00
KAFUE POLDER,1993,3,64.1,28.2,17.3,2.2,1/3/1993 6:00
KAFUE POLDER,1993,4,10,28.9,15,2.5,1/4/1993 6:00
KAFUE POLDER,1993,5,0,29.4,10.1,2.2,1/5/1993 6:00
KAFUE POLDER,1993,6,0,25.5,6.4,3.4,1/6/1993 6:00
KAFUE POLDER,1993,7,0,24.9,7.8,3.6,1/7/1993 6:00
KAFUE POLDER,1993,8,0,27.6,9.7,4.2,1/8/1993 6:00
KAFUE POLDER,1993,9,0,31,13.7,4.2,1/9/1993 6:00
KAFUE POLDER,1993,10,0,34.6,18.8,5.2,1/10/1993 6:00
KAFUE POLDER,1993,11,149.3,31.6,18.9,3.8,1/11/1993 6:00
KAFUE POLDER,1993,12,77.9,30.1,18.7,3.1,1/12/1993 6:00
KAFUE POLDER,1994,1,170.3,28.7,18.6,2.6,1/1/1994 6:00
KAFUE POLDER,1994,2,136.5,29.3,17.5,2.3,1/2/1994 6:00
KAFUE POLDER,1994,3,20.3,31.4,15.2,2.4,1/3/1994 6:00
KAFUE POLDER,1994,4,31.1,30.4,13.4,3,1/4/1994 6:00
KAFUE POLDER,1994,5,0,28.5,10.3,3.4,1/5/1994 6:00
KAFUE POLDER,1994,6,0,25.4,7.1,3.2,1/6/1994 6:00
KAFUE POLDER,1994,7,0,24.3,7.9,4.3,1/7/1994 6:00
KAFUE POLDER,1994,8,0,27.6,10.3,4.3,1/8/1994 6:00
KAFUE POLDER,1994,9,0,32,13.6,4.6,1/9/1994 6:00
KAFUE POLDER,1994,10,120.2,32.2,16.9,4.8,1/10/1994 6:00
KAFUE POLDER,1994,11,34.9,34.9,18.6,3.9,1/11/1994 6:00
KAFUE POLDER,1994,12,82.9,32,18.7,3,1/12/1994 6:00
KAFUE POLDER,1995,1,80.7,30.8,18.7,2.8,1/1/1995 6:00
KAFUE POLDER,1995,2,154.3,29.7,18.6,2.2,1/2/1995 6:00
KAFUE POLDER,1995,3,37.4,30.5,16.6,2.9,1/3/1995 6:00
KAFUE POLDER,1995,4,0,31.4,13.9,3.6,1/4/1995 6:00
KAFUE POLDER,1995,5,0,29.1,13.6,4.2,1/5/1995 6:00
KAFUE POLDER,1995,6,0,26,7.3,4,1/6/1995 6:00
KAFUE POLDER,1995,7,0,26.4,8,4.1,1/7/1995 6:00
KAFUE POLDER,1995,8,0,29.8,13,5,1/8/1995 6:00
KAFUE POLDER,1995,9,0,33.2,14.7,5.1,1/9/1995 6:00
KAFUE POLDER,1995,10,50.4,35,18.4,4.8,1/10/1995 6:00
KAFUE POLDER,1995,11,86.9,32.6,19,4,1/11/1995 6:00
KAFUE POLDER,1995,12,92.9,29,18.8,3.8,1/12/1995 6:00
KAFUE POLDER,1996,1,226.5,29.7,18.5,2.8,1/1/1996 6:00
KAFUE POLDER,1996,2,157.1,28.6,19,2.2,1/2/1996 6:00
KAFUE POLDER,1996,3,43.8,28.6,17.2,2.3,1/3/1996 6:00
KAFUE POLDER,1996,4,0,28,12.3,3.6,1/4/1996 6:00
KAFUE POLDER,1996,5,14.5,27,11.8,3,1/5/1996 6:00
KAFUE POLDER,1996,6,0,25.1,6.7,3,1/6/1996 6:00
KAFUE POLDER,1996,7,0,25.7,6.4,3.5,1/7/1996 6:00
KAFUE POLDER,1996,8,0,30,10.5,4.4,1/8/1996 6:00
KAFUE POLDER,1996,9,0,33.1,14.3,4.3,1/9/1996 6:00
KAFUE POLDER,1996,10,0,35.1,17.8,4.9,1/10/1996 6:00
KAFUE POLDER,1996,11,110.1,32.6,19.4,4.5,1/11/1996 6:00
KAFUE POLDER,1996,12,165.4,28.5,18.7,2.9,1/12/1996 6:00
KAFUE POLDER,1997,1,361.9,28.1,19.3,2.1,1/1/1997 6:00
KAFUE POLDER,1997,2,169.6,27.4,18.3,2.4,1/2/1997 6:00
KAFUE POLDER,1997,3,127.5,28.7,17.9,3.1,1/3/1997 6:00
KAFUE POLDER,1997,4,71.5,27.6,14.8,3,1/4/1997 6:00
KAFUE POLDER,1997,5,0,26.4,10.3,3.6,1/5/1997 6:00
KAFUE POLDER,1997,6,0,27,9.9,2.9,1/6/1997 6:00
KAFUE POLDER,1997,7,0,24.2,8.7,4,1/7/1997 6:00
KAFUE POLDER,1997,8,0,28.7,10.1,4.2,1/8/1997 6:00
KAFUE POLDER,1997,9,8.1,31,15.5,4.7,1/9/1997 6:00
KAFUE POLDER,1997,10,41.5,32.1,17.6,4.9,1/10/1997 6:00
KAFUE POLDER,1997,11,87.7,32.1,18.9,3.1,1/11/1997 6:00
KAFUE POLDER,1997,12,81.6,30.4,18.4,3.9,1/12/1997 6:00
KAFUE POLDER,1998,1,298.1,29,19.8,3.1,1/1/1998 6:00
KAFUE POLDER,1998,2,133.5,30.6,19.3,2.5,1/2/1998 6:00
KAFUE POLDER,1998,3,57.9,30.6,18.4,2.8,1/3/1998 6:00
KAFUE POLDER,1998,4,0,29.8,14,3.4,1/4/1998 6:00
KAFUE POLDER,1998,5,0,28.8,7.9,2.8,1/5/1998 6:00
KAFUE POLDER,1998,6,0,26.8,6.6,3.5,1/6/1998 6:00
KAFUE POLDER,1998,7,0,25.8,7.5,4.2,1/7/1998 6:00
KAFUE POLDER,1998,8,0,27.8,11.3,4.8,1/8/1998 6:00
KAFUE POLDER,1998,9,0,32,14.2,4.9,1/9/1998 6:00
KAFUE POLDER,1998,10,0,35.3,18.3,5.3,1/10/1998 6:00
KAFUE POLDER,1998,11,74.3,33.5,19.8,4.5,1/11/1998 6:00
KAFUE POLDER,1998,12,238.5,28.7,19.3,3.4,1/12/1998 6:00
KAFUE POLDER,1999,1,294.4,27.2,19,,1/1/1999 6:00
KAFUE POLDER,1999,2,253.5,28.1,18.6,,1/2/1999 6:00
KAFUE POLDER,1999,3,21.3,28.2,17.9,,1/3/1999 6:00
KAFUE POLDER,1999,4,0,28.3,13.9,,1/4/1999 6:00
KAFUE POLDER,1999,5,0,27.6,10.1,,1/5/1999 6:00
KAFUE POLDER,1999,6,0,25.7,8.5,,1/6/1999 6:00
KAFUE POLDER,1999,7,0,25,9.8,,1/7/1999 6:00
KAFUE POLDER,1999,8,0.6,28.3,10.9,,1/8/1999 6:00
KAFUE POLDER,1999,9,0,30.6,12.8,4.7,1/9/1999 6:00
KAFUE POLDER,1999,10,68.8,31.6,17.3,5.3,1/10/1999 6:00
KAFUE POLDER,1999,11,40,31.1,17.9,3.9,1/11/1999 6:00
KAFUE POLDER,1999,12,213.5,29.3,18.2,3.6,1/12/1999 6:00
KAFUE POLDER,2000,1,216.4,28.3,18.9,,1/1/2000 6:00
KAFUE POLDER,2000,2,110.4,27.1,18.6,,1/2/2000 6:00
KAFUE POLDER,2000,3,150.4,27.6,18.3,,1/3/2000 6:00
KAFUE POLDER,2000,4,0.8,27.5,14.8,2.8,1/4/2000 6:00
KAFUE POLDER,2000,5,19.9,25.8,12,3,1/5/2000 6:00
KAFUE POLDER,2000,6,0,24.5,10.8,,1/6/2000 6:00
KAFUE POLDER,2000,7,0,24,7.8,,1/7/2000 6:00
KAFUE POLDER,2000,8,0,26.1,9.7,,1/8/2000 6:00
KAFUE POLDER,2000,9,0,31.6,13.2,,1/9/2000 6:00
KAFUE POLDER,2000,10,0,33.2,16.1,,1/10/2000 6:00
KAFUE POLDER,2000,11,40.3,31.6,17.7,,1/11/2000 6:00
KAFUE POLDER,2000,12,204,27.6,18.5,3,1/12/2000 6:00
KAFUE POLDER,2001,1,204.7,28,18.3,1.8,1/1/2001 6:00
KAFUE POLDER,2001,2,270.7,26.4,19.1,2.2,1/2/2001 6:00
KAFUE POLDER,2001,3,133.9,27.4,18.2,2.7,1/3/2001 6:00
KAFUE POLDER,2001,4,1.8,9,15,2.9,1/4/2001 6:00
KAFUE POLDER,2001,5,0,9,10.3,,1/5/2001 6:00
KAFUE POLDER,2001,6,0,9,8,3.2,1/6/2001 6:00
KAFUE POLDER,2001,7,0,9,6.4,3.7,1/7/2001 6:00
KAFUE POLDER,2001,8,0,29.3,10.5,3.5,1/8/2001 6:00
KAFUE POLDER,2001,9,0,32.4,13.7,4.1,1/9/2001 6:00
KAFUE POLDER,2001,10,0,32.9,16,3.9,1/10/2001 6:00
KAFUE POLDER,2001,11,146.1,30.9,18.9,3.3,1/11/2001 6:00
KAFUE POLDER,2001,12,255.1,29.2,19,2.1,1/12/2001 6:00
KAFUE POLDER,2002,1,123.6,29.3,17.7,1.9,1/1/2002 6:00
KAFUE POLDER,2002,2,48.7,30.3,17.5,2,1/2/2002 6:00
KAFUE POLDER,2002,3,66.1,30.8,16.4,2.5,1/3/2002 6:00
KAFUE POLDER,2002,4,158.3,28.5,14,2.9,1/4/2002 6:00
KAFUE POLDER,2002,5,0,27.6,9.6,2.9,1/5/2002 6:00
KAFUE POLDER,2002,6,0,24.9,8.7,3.3,1/6/2002 6:00
KAFUE POLDER,2002,7,0,28,8.9,3,1/7/2002 6:00
KAFUE POLDER,2002,8,0,28.3,12.9,4.4,1/8/2002 6:00
KAFUE POLDER,2002,9,0,30.7,15,4.4,1/9/2002 6:00
KAFUE POLDER,2002,10,59.9,32.7,18.2,4.5,1/10/2002 6:00
KAFUE POLDER,2002,11,42.5,31,17.4,3.9,1/11/2002 6:00
KAFUE POLDER,2002,12,90.9,29.7,19.3,,1/12/2002 6:00
KAFUE POLDER,2003,1,81.5,27.8,18.7,,1/1/2003 6:00
KAFUE POLDER,2003,2,150.1,28.7,19.1,,1/2/2003 6:00
KAFUE POLDER,2003,3,525.6,9,9,,1/3/2003 6:00
KAFUE POLDER,2003,4,28,9,9,,1/4/2003 6:00
KAFUE POLDER,2003,5,0,9,9,,1/5/2003 6:00
KAFUE POLDER,2003,6,0,9,9,,1/6/2003 6:00
KAFUE POLDER,2003,7,0,9,9,,1/7/2003 6:00
KAFUE POLDER,2003,8,0,9,9,,1/8/2003 6:00
KAFUE POLDER,2003,9,0,9,9,,1/9/2003 6:00
KAFUE POLDER,2003,10,3.7,9,9,,1/10/2003 6:00
KAFUE POLDER,2003,11,75,9,9,,1/11/2003 6:00
KAFUE POLDER,2003,12,63.9,9,9,,1/12/2003 6:00
KAFUE POLDER,2004,1,161.1,9,9,,1/1/2004 6:00
KAFUE POLDER,2004,2,126.3,9,9,,1/2/2004 6:00
KAFUE POLDER,2004,3,155.2,9,9,,1/3/2004 6:00
KAFUE POLDER,2004,4,34.9,9,9,,1/4/2004 6:00
KAFUE POLDER,2004,5,0,9,9,,1/5/2004 6:00
KAFUE POLDER,2004,6,0,9,9,,1/6/2004 6:00
KAFUE POLDER,2004,7,0,9,9,,1/7/2004 6:00
KAFUE POLDER,2004,8,0,9,9,,1/8/2004 6:00
KAFUE POLDER,2004,9,0,9,9,,1/9/2004 6:00
KAFUE POLDER,2004,10,56.2,9,9,,1/10/2004 6:00
KAFUE POLDER,2004,11,32,32.4,17.9,,1/11/2004 6:00
KAFUE POLDER,2004,12,197.2,29.3,19.2,,1/12/2004 6:00
KAFUE POLDER,2005,1,140.5,9,9,,1/1/2005 6:00
KAFUE POLDER,2005,2,31.9,30.8,17.6,,1/2/2005 6:00
KAFUE POLDER,2005,3,92.5,31.2,17.4,,1/3/2005 6:00
KAFUE POLDER,2005,4,2.9,31,13.9,,1/4/2005 6:00
KAFUE POLDER,2005,5,0,29,6.9,,1/5/2005 6:00
KAFUE POLDER,2005,6,0,27.2,8.1,,1/6/2005 6:00
KAFUE POLDER,2005,7,0,25.1,7.4,,1/7/2005 6:00
KAFUE POLDER,2005,8,0,30.3,10.9,,1/8/2005 6:00
KAFUE POLDER,2005,9,0,32.3,12.6,,1/9/2005 6:00
KAFUE POLDER,2005,10,0,35,16.6,,1/10/2005 6:00
KAFUE POLDER,2005,11,90.1,33.1,18.7,,1/11/2005 6:00
KAFUE POLDER,2005,12,319.7,29.2,18.3,,1/12/2005 6:00
KAFUE POLDER,2006,1,153.3,28.6,18.7,,1/1/2006 6:00
KAFUE POLDER,2006,2,221.6,9,9,,1/2/2006 6:00
KAFUE POLDER,2006,3,113.3,28.5,17.3,2.8,1/3/2006 6:00
KAFUE POLDER,2006,4,4.5,28.4,13.5,3,1/4/2006 6:00
KAFUE POLDER,2006,5,0,28,9.9,2.6,1/5/2006 6:00
KAFUE POLDER,2006,6,0,9,9,,1/6/2006 6:00
KAFUE POLDER,2006,7,0,9,9,,1/7/2006 6:00
KAFUE POLDER,2006,8,0,9,9,,1/8/2006 6:00
KAFUE POLDER,2006,9,0,29.6,12.4,4.8,1/9/2006 6:00
KAFUE POLDER,2006,10,0,9,9,,1/10/2006 6:00
KAFUE POLDER,2006,11,125.1,31.8,18.2,3.6,1/11/2006 6:00
KAFUE POLDER,2008,6,0,28.8,,,1/6/2008 6:00
KAFUE POLDER,2008,7,0,25.8,,,1/7/2008 6:00
KAFUE POLDER,2008,10,0,34.6,15.5,,1/10/2008 6:00
KAFUE POLDER,2008,11,7.7,32,17.9,,1/11/2008 6:00
KAFUE POLDER,2008,12,162.5,29.1,17.9,,1/12/2008 6:00
KAFUE POLDER,2009,1,298.6,29.1,17.2,,1/1/2009 6:00
KAFUE POLDER,2009,6,0,26.4,7.1,,1/6/2009 6:00
KAFUE POLDER,2010,3,202,29.3,17.1,2.1,1/3/2010 6:00
KAFUE POLDER,2010,4,141.5,29.4,15.6,2.8,1/4/2010 6:00
KAFUE POLDER,2010,5,0,28.1,10.4,-99,1/5/2010 6:00
KAFUE POLDER,2010,6,0,24.5,6.3,,1/6/2010 6:00
KAFUE POLDER,2010,7,0,24,7.9,4,1/7/2010 6:00
KAFUE POLDER,2010,8,0,26.5,6.9,3.7,1/8/2010 6:00
KAFUE POLDER,2010,9,0,31.1,12.1,-99,1/9/2010 6:00
KAFUE POLDER,2010,10,3.3,34.7,15.3,3.8,1/10/2010 6:00
KAFUE POLDER,2010,11,83.4,32.5,17.3,3.2,1/11/2010 6:00
KAFUE POLDER,2011,2,69.4,29.8,15.8,-99,1/2/2011 6:00
KAFUE POLDER,2011,3,60.2,29,15.8,2.3,1/3/2011 6:00
KAFUE POLDER,2011,4,4.1,29.3,13.5,2.8,1/4/2011 6:00
KAFUE POLDER,2011,5,0,27.7,8.7,2.5,1/5/2011 6:00
KAFUE POLDER,2011,6,0,26.3,5.7,2.6,1/6/2011 6:00
KAFUE POLDER,2011,7,0,25.2,5.3,3.4,1/7/2011 6:00
KAFUE POLDER,2011,8,0,27.2,6,3.5,1/8/2011 6:00
KAFUE POLDER,2011,9,0,31.7,9.8,3.5,1/9/2011 6:00
KAFUE POLDER,2011,10,8.3,33.5,14.5,-99,1/10/2011 6:00
KAFUE POLDER,2013,4,0,29.6,,2.7,1/4/2013 6:00
KAFUE POLDER,2013,5,0,27.2,,3.1,1/5/2013 6:00
KAFUE POLDER,2013,6,0,26.2,,3.2,1/6/2013 6:00
KALABO,1987,6,,9,9,,1/6/1987 6:00
KALABO,1987,7,0,27.4,8.4,,1/7/1987 6:00
KALABO,1987,8,0,30.2,12.6,,1/8/1987 6:00
KALABO,1987,9,1.8,33.6,17.6,,1/9/1987 6:00
KALABO,1987,10,2.9,33.9,18.2,,1/10/1987 6:00
KALABO,1987,11,43.9,33.8,19.1,,1/11/1987 6:00
KALABO,1987,12,198.5,29.2,19.5,,1/12/1987 6:00
KALABO,1988,1,172.7,29.7,19.3,,1/1/1988 6:00
KALABO,1988,2,84.1,30.9,19.5,,1/2/1988 6:00
KALABO,1988,3,171.8,29.4,19.3,,1/3/1988 6:00
KALABO,1988,4,61.9,29.3,18.6,,1/4/1988 6:00
KALABO,1988,5,0.6,27.2,13.2,,1/5/1988 6:00
KALABO,1988,6,0,27.3,10.9,,1/6/1988 6:00
KALABO,1988,7,0,26.9,9.1,,1/7/1988 6:00
KALABO,1988,8,0,30,12.8,,1/8/1988 6:00
KALABO,1988,9,17.5,33.2,15.7,,1/9/1988 6:00
KALABO,1988,10,93.5,33.1,18.1,,1/10/1988 6:00
KALABO,1988,11,37.8,31.5,17.9,,1/11/1988 6:00
KALABO,1988,12,253.6,29.6,18.8,,1/12/1988 6:00
KALABO,1989,1,196,28.6,19,,1/1/1989 6:00
KALABO,1989,2,199.5,28.1,19.3,,1/2/1989 6:00
KALABO,1989,3,171.4,9,9,,1/3/1989 6:00
KALABO,1989,4,36.8,28.3,18.2,,1/4/1989 6:00
KALABO,1989,5,0,27.9,13.5,,1/5/1989 6:00
KALABO,1989,6,0,26.6,11.5,,1/6/1989 6:00
KALABO,1989,7,0,26.1,9.8,,1/7/1989 6:00
KALABO,1989,8,0,,,,1/8/1989 6:00
KALABO,1989,9,0,,,,1/9/1989 6:00
KALABO,1989,10,34.6,32.5,17.6,,1/10/1989 6:00
KALABO,1989,11,30.2,32.9,18.3,,1/11/1989 6:00
